Gene_acc,Gene_id,bsf,pcf,rank_bsf,rank_pcf,Desc,prot_group
300,Tb427_000791100,5.53,3.6,2679,717,"Retrotransposon hot spot protein, putative",PG172
301,Tb427_000830900,6.74,6.92,5442,6002,"Retrotransposon hot spot protein, putative",PG173
302,Tb427_000791300,6.74,6.92,5442,6002,"Retrotransposon hot spot protein, putative",PG173
303,Tb427_000807700,5.35,5.28,2301,2945,"Retrotransposon hot spot protein, putative",PG174
304,Tb427_000830700,5.35,5.28,2301,2945,"Retrotransposon hot spot protein, putative",PG174
305,Tb427_000791400,5.35,5.28,2301,2945,"Retrotransposon hot spot protein, putative",PG174
306,Tb427_000795800,4.87,3.53,1518,168,"Retrotransposon hot spot protein, putative",PG175
307,Tb427_000799600,6.84,6.57,5581,5573,"Retrotransposon hot spot protein, putative",PG176
308,Tb427_000801100,5.82,5.34,3412,3061,"Retrotransposon hot spot protein, putative",PG177
309,Tb427_000801200,6.57,6.51,5172,5491,"Retrotransposon hot spot protein, putative",PG178
310,Tb427_000804300,5.76,6.05,3257,4610,"Retrotransposon hot spot protein, putative",PG179
311,Tb427_000806200,3.21,3.68,74,1359,"Retrotransposon hot spot protein, putative",PG180
312,Tb427_000809100,5.53,3.73,2684,1551,"Retrotransposon hot spot protein, putative",PG181
313,Tb427_000809600,5.84,3.57,3477,405,"Retrotransposon hot spot protein, putative",PG182
314,Tb427_000809800,4.34,3.64,1081,1084,"Retrotransposon hot spot protein, putative",PG183
315,Tb427_000815500,5.42,5.54,2450,3438,"Retrotransposon hot spot protein, putative",PG184
316,Tb427_000819600,3.39,3.6,675,745,"Retrotransposon hot spot protein, putative",PG185
317,Tb427_000659500,3.39,3.6,675,745,"Retrotransposon hot spot protein, putative",PG185
318,Tb427_000815700,3.39,3.6,675,745,"Retrotransposon hot spot protein, putative",PG185
319,Tb427_000824900,6.47,6.47,4991,5421,"Retrotransposon hot spot protein, putative",PG186
320,Tb427_000825100,6.48,6.67,5010,5714,"Retrotransposon hot spot protein, putative",PG187
321,Tb427_000704600,6.48,6.67,5010,5714,"Retrotransposon hot spot protein, putative",PG187
322,Tb427_000795600,6.48,6.67,5010,5714,"Retrotransposon hot spot protein, putative",PG187
323,Tb427_000826700,3.31,3.6,421,727,hypothetical protein,PG188
324,Tb427_000827000,6.22,3.67,4418,1271,"Retrotransposon hot spot protein, putative",PG189
325,Tb427_000827200,5.8,3.56,3351,333,"Retrotransposon hot spot protein, putative",PG190
326,Tb427_000829300,5.06,3.53,1770,147,"Retrotransposon hot spot protein, putative",PG191
327,Tb427_000829600,3.28,3.49,291,44,"Retrotransposon hot spot protein, putative",PG192
328,Tb427_000832000,5.86,5.22,3515,2845,"Retrotransposon hot spot protein, putative",PG193
329,Tb427_000833200,7.65,3.56,6407,314,"Trypanosome variant surface glycoprotein (A-type), putative",PG194
330,Tb427_010005300,3.24,5.57,159,3514,"hypothetical protein, conserved",PG195
331,Tb427_010005400,5.68,5.72,3034,3818,"RNA polymerase beta subunit/RNA polymerase Rpb2, domain 2/RNA polymerase Rpb2, domain 3/RNA polymerase Rpb2, domain 4/RNA polymerase Rpb2, domain 5/RNA polymerase Rpb2, domain 6/RNA polymerase Rpb2, domain 7, putative",PG196
332,Tb427_010005500,5.09,4.92,1821,2457,"WD domain, G-beta repeat, putative",PG197
333,Tb427_010005600,3.32,3.69,483,1417,"Histone methylation protein DOT1/Methyltransferase domain containing protein, putative",PG198
334,Tb427_010005800,3.28,3.64,299,1077,"Phosphate transporter family, putative",PG199
335,Tb427_010005700,3.28,3.64,299,1077,"Phosphate transporter family, putative",PG199
336,Tb427_010005900,4.5,3.8,1168,1720,"hypothetical protein, conserved",PG200
337,Tb427_010006000,6.02,5.48,3938,3317,"ASF1 like histone chaperone, putative",PG201
338,Tb427_010006100,5.72,4.46,3160,2173,"BRCA2, oligonucleotide/oligosaccharide-binding, domain 1, putative",PG202
339,Tb427_010006200,5.79,5.4,3341,3163,"hypothetical protein, conserved",PG203
340,Tb427_010006300,6.15,5.95,4227,4390,"hypothetical protein, conserved",PG204
341,Tb427_010006400,6.11,5.28,4151,2946,"hypothetical protein, conserved",PG205
342,Tb427_010006500,8.53,7.69,6689,6515,"Phosphoglycerate kinase, putative",PG206
343,Tb427_010006700,6.38,6.93,4772,6012,"Phosphoglycerate kinase, putative",PG207
344,Tb427_010006800,4.7,3.69,1345,1408,"hypothetical protein, conserved",PG208
345,Tb427_010006900,6.03,5.99,3946,4473,"MORN repeat, putative",PG209
346,Tb427_010007000,6.13,5.47,4187,3302,"hypothetical protein, conserved",PG210
347,Tb427_010007100,4.26,3.55,1038,255,"hypothetical protein, conserved",PG211
348,Tb427_010007200,5.97,5.48,3813,3309,"hypothetical protein, conserved",PG212
349,Tb427_010007300,5.24,5.15,2071,2751,"hypothetical protein, conserved",PG213
350,Tb427_010007600,4.3,3.58,1057,491,"hypothetical protein, conserved",PG214
351,Tb427_010007700,3.49,6.74,811,5808,"hypothetical protein, conserved",PG215
352,Tb427_010007800,6.98,6.38,5802,5269,"hypothetical protein, conserved",PG216
353,Tb427_010007900,5.94,5.27,3732,2924,"Deoxyhypusine synthase, putative",PG217
354,Tb427_010008000,5.2,5.25,2006,2900,"AAA domain (dynein-related subfamily)/Midasin AAA lid domain/ATPase family associated with various cellular activities (AAA), putative",PG218
355,Tb427_010008300,6.74,6.44,5441,5377,"Calmodulin-binding, putative",PG219
356,Tb427_010008400,3.28,6.17,302,4889,"Mitochondrial branched-chain alpha-ketoacid dehydrogenase kinase/Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase, putative",PG220
357,Tb427_010008500,4.15,4.4,1004,2155,"Zinc finger, ZZ type, putative",PG221
358,Tb427_010008600,5.68,5.36,3057,3093,"hypothetical protein, conserved",PG222
359,Tb427_010008700,3.27,3.68,282,1339,"hypothetical protein, conserved",PG223
360,Tb427_010008800,5.72,5.87,3169,4186,"Leucine rich repeat, putative",PG224
361,Tb427_010009000,5.64,5.55,2942,3463,"hypothetical protein, conserved",PG225
362,Tb427_010009100,5.84,5.81,3474,4044,"Repair protein Rad1/Rec1/Rad17, putative",PG226
363,Tb427_010009200,5.12,4.57,1891,2212,"hypothetical protein, conserved",PG227
364,Tb427_010009400,5.34,5.08,2281,2653,"hypothetical protein, conserved",PG228
365,Tb427_010009500,5.55,5.63,2736,3618,"Hypothetical methyltransferase/Methyltransferase domain containing protein, putative",PG229
366,Tb427_010009600,5.28,5.33,2169,3048,"FAD binding domain/FAD dependent oxidoreductase/C-terminal domain of alpha-glycerophosphate oxidase, putative",PG230
367,Tb427_010009700,3.2,5.13,31,2736,"Transmembrane protein 231, putative",PG231
368,Tb427_010009800,4.26,4.97,1042,2510,"Tubulin/FtsZ family, GTPase domain containing protein, putative",PG232
369,Tb427_010009900,4.84,3.61,1485,826,"hypothetical protein, conserved",PG233
370,Tb427_010010000,6.16,5.68,4260,3736,"hypothetical protein, conserved",PG234
371,Tb427_010010200,4.94,5.82,1614,4079,"hypothetical protein, conserved",PG235
372,Tb427_010010300,5.69,5.34,3082,3062,"hypothetical protein, conserved",PG236
373,Tb427_010010400,6.54,6.34,5125,5203,"RWD domain containing protein, putative",PG237
374,Tb427_010010600,6.47,6.83,4992,5911,"CTP synthase N-terminus/Glutamine amidotransferase class-I/Peptidase C26, putative",PG238
375,Tb427_010010700,3.4,6.2,709,4954,"Homocysteine S-methyltransferase, putative",PG239
376,Tb427_010010800,3.2,3.57,51,430,"hypothetical protein, conserved",PG240
377,Tb427_010010900,5.01,3.67,1700,1303,"hypothetical protein, conserved",PG241
378,Tb427_010011000,4.52,5.91,1180,4277,"hypothetical protein, conserved",PG242
379,Tb427_010011100,5.19,5.08,1992,2656,"hypothetical protein, conserved",PG243
380,Tb427_010011200,3.35,3.69,591,1384,"Microtubule binding/Kinesin motor domain containing protein, putative",PG244
381,Tb427_010011300,6.02,5.76,3934,3938,"hypothetical protein, conserved",PG245
382,Tb427_010011400,6.68,6.33,5368,5187,"hypothetical protein, conserved",PG246
383,Tb427_010011500,3.37,5.93,624,4344,"hypothetical protein, conserved",PG247
384,Tb427_010011600,6.48,6.3,5008,5140,"Protein of unknown function (DUF775), putative",PG248
385,Tb427_010011700,6.24,5.65,4463,3668,"hypothetical protein, conserved",PG249
386,Tb427_010011800,3.68,6.36,919,5230,"hypothetical protein, conserved",PG250
387,Tb427_010011900,6.2,3.62,4355,912,"hypothetical protein, conserved",PG251
388,Tb427_010012000,5.73,3.6,3177,701,"PAS fold/PAS domain/Protein kinase domain/Protein tyrosine kinase, putative",PG252
389,Tb427_010012100,6.02,5.59,3917,3553,"hypothetical protein, conserved",PG253
390,Tb427_010012200,5.3,5.18,2207,2791,"Tubulin-tyrosine ligase family, putative",PG254
391,Tb427_010012300,7.05,6.67,5890,5706,"ATPase family associated with various cellular activities (AAA)/AAA+ lid domain containing protein, putative",PG255
392,Tb427_010012400,5.36,6.25,2326,5043,"SCO1/SenC, putative",PG256
393,Tb427_010012500,3.36,3.66,605,1241,"tRNA pseudouridine synthase D (TruD), putative",PG257
394,Tb427_010012600,5.38,5.37,2360,3112,"hypothetical protein, conserved",PG258
395,Tb427_010012700,5.77,5.71,3278,3805,"Type III restriction enzyme, res subunit/DEAD/DEAH box helicase/Helicase conserved C-terminal domain containing protein, putative",PG259
396,Tb427_010012800,6.06,6.42,4032,5352,"Transcription elongation factor Elf1 like, putative",PG260
397,Tb427_010012900,5.65,3.57,2968,440,"hypothetical protein, conserved",PG261
398,Tb427_010013200,6.86,6.21,5638,4963,"hypothetical protein, conserved",PG262
399,Tb427_010013300,6.01,4.7,3883,2274,"Transcription elongation factor Elf1 like, putative",PG263
400,Tb427_010013400,4.49,4.96,1158,2509,"hypothetical protein, conserved",PG264
401,Tb427_010013500,5.9,6.08,3614,4684,"Apoptosis antagonizing transcription factor, putative",PG265
402,Tb427_010013600,5.96,5.2,3785,2818,"hypothetical protein, conserved",PG266
403,Tb427_010013700,5.83,6.55,3447,5544,"Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD, putative",PG267
404,Tb427_010013800,6.27,6.07,4526,4638,"Probable Zinc-ribbon domain containing protein, putative",PG268
405,Tb427_010014000,5.65,5.25,2963,2896,"hypothetical protein, conserved",PG269
406,Tb427_010014200,5.54,5.94,2699,4371,"Glutaredoxin, putative",PG270
407,Tb427_010014300,5.82,5.9,3409,4249,"PIN domain containing protein, putative",PG271
408,Tb427_010014400,5.33,3.57,2270,458,"PIN domain containing protein, putative",PG272
409,Tb427_010014500,3.33,3.71,520,1478,"hypothetical protein, conserved",PG273
410,Tb427_010014700,5.08,4.49,1817,2184,"hypothetical protein, conserved",PG274
411,Tb427_010014800,4.86,3.72,1510,1494,"hypothetical protein, conserved",PG275
412,Tb427_010014900,5.2,3.9,2012,1895,"MORN repeat, putative",PG276
413,Tb427_010015000,4.55,3.64,1216,1090,"hypothetical protein, conserved",PG277
414,Tb427_010015100,5.23,4.94,2066,2480,"FAT domain/Phosphatidylinositol 3- and 4-kinase/FATC domain containing protein, putative",PG278
415,Tb427_010015200,6.16,5.64,4246,3662,"DnaJ domain containing protein, putative",PG279
416,Tb427_010015300,4.94,5.14,1622,2738,"YIF1, putative",PG280
417,Tb427_010015400,5.66,3.9,2978,1892,"PRP38 family, putative",PG281
418,Tb427_010015900,7.15,6.88,6004,5967,"Domain of unknown function (DUF1935)/Calpain family cysteine protease, putative",PG282
419,Tb427_010016000,3.23,6.2,131,4955,"Domain of unknown function (DUF1935)/Calpain family cysteine protease, putative",PG283
420,Tb427_010016100,6.56,6.29,5147,5125,"Domain of unknown function (DUF1935)/Calpain family cysteine protease, putative",PG284
421,Tb427_010016300,3.34,4.14,533,2081,"Domain of unknown function (DUF1935), putative",PG285
422,Tb427_010016400,5.44,4.66,2509,2258,"Raptor N-terminal CASPase like domain containing protein, putative",PG286
423,Tb427_010016600,6.96,6.22,5785,4989,"hypothetical protein, conserved",PG287
424,Tb427_010016700,7.45,8.17,6291,6661,"Domain of unknown function (DUF1935), putative",PG288
425,Tb427_010016800,7.72,7.98,6432,6616,"Domain of unknown function (DUF1935), putative",PG289
426,Tb427_010017000,3.38,3.67,656,1291,"Thioredoxin-like, putative",PG290
427,Tb427_010018300,9.49,9.05,6729,6728,"Tubulin/FtsZ family, GTPase domain/Tubulin C-terminal domain containing protein, putative",PG291
428,Tb427_010018100,9.49,9.05,6729,6728,"Tubulin/FtsZ family, GTPase domain/Tubulin C-terminal domain containing protein, putative",PG291
429,Tb427_010017900,9.49,9.05,6729,6728,"Tubulin/FtsZ family, GTPase domain/Tubulin C-terminal domain containing protein, putative",PG291
430,Tb427_010017700,9.49,9.05,6729,6728,"Tubulin/FtsZ family, GTPase domain/Tubulin C-terminal domain containing protein, putative",PG291
431,Tb427_010017500,9.49,9.05,6729,6728,"Tubulin/FtsZ family, GTPase domain/Tubulin C-terminal domain containing protein, putative",PG291
432,Tb427_010017300,9.49,9.05,6729,6728,"Tubulin/FtsZ family, GTPase domain/Tubulin C-terminal domain containing protein, putative",PG291
433,Tb427_010017100,9.49,9.05,6729,6728,"Tubulin/FtsZ family, GTPase domain/Tubulin C-terminal domain containing protein, putative",PG291
434,Tb427_010018400,9.46,8.74,6728,6721,"Tubulin/FtsZ family, GTPase domain/Tubulin C-terminal domain containing protein, putative",PG292
435,Tb427_010018200,9.46,8.74,6728,6721,"Tubulin/FtsZ family, GTPase domain/Tubulin C-terminal domain containing protein, putative",PG292
436,Tb427_010018000,9.46,8.74,6728,6721,"Tubulin/FtsZ family, GTPase domain/Tubulin C-terminal domain containing protein, putative",PG292
437,Tb427_010017800,9.46,8.74,6728,6721,"Tubulin/FtsZ family, GTPase domain/Tubulin C-terminal domain containing protein, putative",PG292
438,Tb427_010017600,9.46,8.74,6728,6721,"Tubulin/FtsZ family, GTPase domain/Tubulin C-terminal domain containing protein, putative",PG292
439,Tb427_010017400,9.46,8.74,6728,6721,"Tubulin/FtsZ family, GTPase domain/Tubulin C-terminal domain containing protein, putative",PG292
440,Tb427_010017200,9.46,8.74,6728,6721,"Tubulin/FtsZ family, GTPase domain/Tubulin C-terminal domain containing protein, putative",PG292
441,Tb427_010019700,8.64,8.58,6699,6716,"Core histone H2A/H2B/H3/H4/Histone-like transcription factor (CBF/NF-Y) and archaeal histone, putative",PG293
442,Tb427_010019600,8.64,8.58,6699,6716,"Core histone H2A/H2B/H3/H4/Histone-like transcription factor (CBF/NF-Y) and archaeal histone, putative",PG293
443,Tb427_010019500,8.64,8.58,6699,6716,"Core histone H2A/H2B/H3/H4/Histone-like transcription factor (CBF/NF-Y) and archaeal histone, putative",PG293
444,Tb427_010019400,8.64,8.58,6699,6716,"Core histone H2A/H2B/H3/H4/Histone-like transcription factor (CBF/NF-Y) and archaeal histone, putative",PG293
445,Tb427_010019300,8.64,8.58,6699,6716,"Core histone H2A/H2B/H3/H4/Histone-like transcription factor (CBF/NF-Y) and archaeal histone, putative",PG293
446,Tb427_010019200,8.64,8.58,6699,6716,"Core histone H2A/H2B/H3/H4/Histone-like transcription factor (CBF/NF-Y) and archaeal histone, putative",PG293
447,Tb427_010019100,8.64,8.58,6699,6716,"Core histone H2A/H2B/H3/H4/Histone-like transcription factor (CBF/NF-Y) and archaeal histone, putative",PG293
448,Tb427_010019000,8.64,8.58,6699,6716,"Core histone H2A/H2B/H3/H4/Histone-like transcription factor (CBF/NF-Y) and archaeal histone, putative",PG293
449,Tb427_010018900,8.64,8.58,6699,6716,"Core histone H2A/H2B/H3/H4/Histone-like transcription factor (CBF/NF-Y) and archaeal histone, putative",PG293
450,Tb427_010018800,8.64,8.58,6699,6716,"Core histone H2A/H2B/H3/H4/Histone-like transcription factor (CBF/NF-Y) and archaeal histone, putative",PG293
451,Tb427_010018700,8.64,8.58,6699,6716,"Core histone H2A/H2B/H3/H4/Histone-like transcription factor (CBF/NF-Y) and archaeal histone, putative",PG293
452,Tb427_010019800,7.02,6.37,5845,5246,"Adaptin N terminal region/non-SMC mitotic condensation complex subunit 1/Coatomer beta C-terminal region/Coatomer beta subunit appendage platform, putative",PG294
453,Tb427_010019900,6.19,6.0,4317,4494,"3' exoribonuclease family, domain 1, putative",PG295
454,Tb427_010020000,6.0,5.11,3873,2703,"hypothetical protein, conserved",PG296
455,Tb427_010020100,4.19,3.47,1022,15,"hypothetical protein, conserved",PG297
456,Tb427_010020200,7.52,6.76,6333,5837,"Armadillo/beta-catenin-like repeat/HEAT repeat, putative",PG298
457,Tb427_010020400,3.28,3.68,293,1325,"hypothetical protein, conserved",PG299
458,Tb427_010020500,6.12,5.64,4175,3661,"hypothetical protein, conserved",PG300
459,Tb427_010020700,7.89,7.45,6505,6379,"hypothetical protein, conserved",PG301
460,Tb427_010020900,4.58,5.15,1246,2748,"Ubiquitin family, putative",PG302
461,Tb427_010021300,3.27,5.56,279,3490,"BT1 family, putative",PG303
462,Tb427_010021200,3.27,5.56,279,3490,"BT1 family, putative",PG303
463,Tb427_010021100,3.27,5.56,279,3490,"BT1 family, putative",PG303
464,Tb427_010021400,6.22,6.2,4386,4943,"hypothetical protein, conserved",PG304
465,Tb427_010021500,6.33,4.81,4666,2359,"hypothetical protein, conserved",PG305
466,Tb427_010021600,6.49,3.6,5024,721,"ER protein Pkr1, putative",PG306
467,Tb427_010021700,4.95,5.22,1632,2846,"Pentacotripeptide-repeat region of PRORP/PPR repeat/Pentatricopeptide repeat domain containing protein, putative",PG307
468,Tb427_010021800,6.85,6.35,5618,5220,"Peptidase family M20/M25/M40/Peptidase dimerisation domain containing protein, putative",PG308
469,Tb427_010021900,6.28,6.2,4554,4951,"hypothetical protein, conserved",PG309
470,Tb427_010022000,5.85,5.73,3487,3849,"RNA ligase/T4 RNA ligase 2 C-terminal, putative",PG310
471,Tb427_010022100,3.32,3.59,472,586,"hypothetical protein, conserved",PG311
472,Tb427_010022200,5.97,5.32,3798,3012,"tRNA (Uracil-5-)-methyltransferase/Methyltransferase small domain/Ribosomal protein L11 methyltransferase (PrmA)/Conserved hypothetical protein 95/Methyltransferase domain/RNA cap guanine-N2 methyltransferase, putative",PG312
473,Tb427_010022300,6.08,6.48,4072,5439,"hypothetical protein, conserved",PG313
474,Tb427_010022400,6.93,6.74,5730,5805,"Soluble NSF attachment protein, SNAP, putative",PG314
475,Tb427_010022500,4.12,3.59,998,642,"Peptidase family C50, putative",PG315
476,Tb427_010022700,3.48,6.18,799,4893,"hypothetical protein, conserved",PG316
477,Tb427_010022800,6.43,7.14,4899,6189,"CHORD, putative",PG317
478,Tb427_010022900,7.12,7.24,5970,6261,"Ribosomal_S17 N-terminal/Ribosomal protein S17, putative",PG318
